ID	SENTENCE	HEAD WORD	DEPENDENT WORD	RELATION	CORRECT?
6049	The question , as many people see it , is how long such uncertainty will last .	long	how	advmod
12332	The Packwood proposal would reduce the tax depending on how long an asset was held .	long	how	advmod
13971	He argued that the current circuit-breaker system allows investors to know `` precisely when and where any trading interruptions will occur and how long they will last . ''	long	how	advmod
14060	The Packwood-Roth proposal would reduce the tax depending on how long an asset was held .	long	how	advmod
21885	The market is still 4 % short of its level before the plunge , and analysts are n't sure how long it will take until the DAX has closed that gap .	long	how	advmod
23437	This film did emphasize how long the Israeli/Palestinian stalemate has existed by tracing the conflict to the days of World War I when the British tried to guarantee both a Jewish state and a Palestinian state without specifying how it was to be done .	long	how	advmod
31446	That 's usually how long it takes for the temblors to pass .	long	how	advmod
38228	Whitehall cited concerns about how long Integrated would be able to hold together the sales force as one reason its talks with Integrated failed .	long	how	advmod
1312	`` We 've started trying just about anything to keep sales moving in the stores , '' says Kim Renk , a Swank vice president .	keep	moving	dep
15001	Complex cases , such as antitrust suits and many business disputes , would receive intense supervision by federal judges to keep pretrial proceedings moving .	keep	moving	dep
20056	After eight moves by each side , the board was the same as in a game in which Nigel Short of Great Britain fought the champion to a draw in 1980 .	draw	to	case
12746	A new experiment , reported in this week 's New England Journal of Medicine , involved giving injections of Amgen 's EPO to 23 patients who wanted to store units of their own blood .	store	to	mark
24120	Conner dominates the market for hard-disk drives used to store data in laptop computers .	store	to	mark
33388	Hunter wants to concentrate its resources on the insurance business and on a project to store hazardous wastes in salt domes .	store	to	mark
36049	The university is considering installing a $ 250,000 system to store applications electronically .	store	to	mark
1909	On Cambodia : `` Let 's assume that { former Cambodian leader Prince Norodom } Sihanouk does what the press wants him to do and joins up with { Vietnamese-backed Cambodian leader } Hun Sen .	wants	what	dobj
7238	Warner says that what it really wants is for the producers to fulfill their contractual obligations , but the bitterness of this battle and the accusations flying on both sides make it unlikely that the decade-long relationship between Warner and its two most prolific producers can ever be repaired .	wants	what	dobj
12606	Thierry de Montbrial , director of the French Institutue for International Relations in Paris , says it is n't clear what , exactly , West Germany wants .	wants	what	dobj
12971	Seeking to allay European concerns , U.S. Agriculture Secretary Clayton Yeutter said in Washington that the new U.S. plan would n't `` put farmers out of business '' but would encourage them to `` grow what the markets desire instead of what the government wants . ''	wants	what	dobj
17022	Mr. Yeutter , seeking to allay European objections to an earlier U.S. plan that called for eliminating all farm-trade barriers by the year 2000 , said the new U.S. proposal would n't `` put farmers out of business '' but would only encourage them to `` grow what the markets desire instead of what the government wants . ''	wants	what	dobj
22261	Now 48 years old , Ms. Volokh has definite ideas about what she wants .	wants	what	dobj
23422	Besides , to a large extent , Mr. Jones may already be getting what he wants out of the team , even though it keeps losing .	wants	what	dobj
10856	I take advantage of this opportunity given to me by The Wall Street Journal to make a plea to the millions of readers of this newspaper , to become soldiers dedicated to the fight against the use of drugs .	fight	to	case
23077	Barney Barnhardt , a 727 captain and leader of the pro-union forces , said he has received two anonymous death threats and been challenged to a fight with tire irons by a colleague .	fight	to	case
10961	`` I will sit down and talk some of the problems out , but take on the political system ? Uh-uh , '' he says with a shake of the head .	sit	down	advmod
33399	`` I 'm not obligated to sit down and talk to anybody , '' the Jaguar chairman asserted yesterday .	sit	down	advmod
17344	State monopolies will keep on stifling trade , `` free '' prices or not , until something else replaces them .	keep	on	advmod
25483	What must your management team do to establish corporate due process ?	do	What	dep
6560	What Mr. Major and Mrs. Thatcher will do now remains to be seen .	do	What	dobj
19866	What you then do is you make them think inappropriately . ''	do	What	dobj
28954	What should I do ?	do	What	dobj
35109	What will Mr. Sagan do with his new theater building if the allure of Hollywood and Broadway proves too much for such Steppenwolf stalwarts as John Malkovich ( `` Dangerous Liaisons '' ) , Joan Allen ( `` The Heidi Chronicles '' ) , and Glenne Headly ( `` Lonesome Dove '' ) , and the company crumbles ?	do	What	dobj
26964	What to do ?	do	What	nsubj
11032	I really do , '' she says .	says	do	dep
14027	Jack Ellis , a U.S. postal inspector in New York , says the Postal Service 's only job is to deliver the mail to the mail room ; once it gets there , a company can do with it what it wishes .	says	do	parataxis
19471	Yale-New Haven Hospital sees no problem , says John Fenn , the chief of staff .	says	sees	ccomp
28029	I expected him to say , `` I told you so , '' but he already was snoring .	told	so	advmod
15770	But media-stock analyst Richard J. MacDonald of MacDonald Grippo Riely says Wall Street wo n't take kindly to that .	take	that	nmod
30336	As the ad 's tone implies , the Texas spirit is pretty xenophobic these days , and Lone Star is n't alone in trying to take advantage of that .	take	that	nmod
2378	Nekoosa 's poison pill allows shareholders to vote to rescind it , but Georgia-Pacific is n't likely to pursue such a course immediately because that would take 90 to 120 days , and would n't affect the provisions of the Maine law .	take	that	nsubj
6039	It is also the sovereign power that , come 1997 , will take over this British colony .	take	that	nsubj
29965	ARCO maintains an office in Dallas that would take over if payroll operations in Pasadena were disrupted .	take	that	nsubj
35963	The two countries aim to reach an agreement by early December on a package of accelerated tariff cuts that would take effect early next year .	take	that	nsubj
19514	Japanese tourists will be told to take care when photographing earthquake damage in San Francisco , the Japan Association of Travel Agents said .	told	take	xcomp
18734	But it has left holders of SCI TV 's junk bonds holding the bag , including some heavyweights that KKR might need to finance future deals , such as Kemper Financial Services , First Executive , Columbia Savings & Loan and Prudential Insurance Co. of America .	holding	bag	dobj
512	As in : `` You went ballooning ? ? ! !	went	in	dep
38566	Lucky for Cap , Ike was easygoing and soon went away , while the shah -- he kept coming back .	went	kept	advcl
6455	The apparent crash became top secret , and the alien creatures went away upset with the rude ways of human beings .	went	upset	xcomp
13282	`` It 's hard for the Japanese , '' he says , `` to get a feeling in a car , to get a passion in a car , to get emotion in a car .	get	car	nmod
13282	`` It 's hard for the Japanese , '' he says , `` to get a feeling in a car , to get a passion in a car , to get emotion in a car .	get	car	nmod
13282	`` It 's hard for the Japanese , '' he says , `` to get a feeling in a car , to get a passion in a car , to get emotion in a car .	get	car	nmod
30182	`` Frankly , as I was walking back to get in my car , I heard many , many people ... opening champagne bottles and celebrating individual victories that some of us had accomplished in getting our little deal in the tax bill and winking at this person for slipping this in , '' he said .	get	car	nmod
23889	When he sneaked back later to try again , a different policeman offered to help him get the car out .	get	car	dobj
22243	( `` A turban , '' she specifies , `` though it was n't the time for that 14 years ago .	time	though	mark
29681	But some investors and consultants who have tried it are enthusiastic .	tried	it	dobj
7156	Reviewing the company 's scrape with disaster , Mr. Price conceded it had tried to do too much on its own .	tried	it	nsubj
14597	IBM , which said a year ago it was inviting companies to participate in some semiconductor work , has become far more open about its technology as it has tried to rally U.S. industry to head off the Japanese , who now dominate the market for dynamic random access memory chips .	tried	it	nsubj
21605	But as an 80 % owner , if it tried to sell much of its stock in the market , it would likely depress the price of its shares .	tried	it	nsubj
16720	None made it past the body searches and X-rays of mine security .	made	it	dobj
21583	In fact , Ms. Baker played scenes in Casablanca that could have made it into `` Casablanca . ''	made	it	dobj
23419	`` When I made this investment , I made it on a lifetime basis , '' he explains .	made	it	dobj
36321	`` If the U.S. had sat back and done nothing , he might not have made it through 1988 , '' Mr. Moss contends .	made	it	dobj
26400	If it ca n't be made at that price , it does n't get filled .	made	it	nsubjpass
26590	Then he sent the pooch 's picture with the certificate of membership -- it was made out to `` Boris ` Bo ' Regaard '' -- to every newspaper he could think of . )	made	it	nsubjpass
12707	When he met with Mr. Bush on his return , Mr. Lee says , he told the president that the Chinese `` made statements to me that I regard as a first step toward reconciliation . ''	made	me	nmod
13894	Lynden B. Miller , the noted public garden designer who restored Central Park 's Conservatory Garden , recalls her reaction to the South Gardens model in light of the public garden she was designing for 42nd Street 's Bryant Park : `` Bryant Park , as designed in 1933 , failed as a public space , because it made people feel trapped .	made	feel	ccomp
4734	And there was speculation yesterday that Fidelity Investments and other large mutual-fund companies might soon follow the lead of Kemper Corp. and other institutions in cutting off trading business to securities firms that do program trading .	do	that	nsubj
6125	Though it is still doing stock-index arbitrage trades for customers , Morgan Stanley 's trading halt for its own account is likely to shake up firms such as Kidder , Peabody & Co. that still do such trades for their own account .	do	that	nsubj
11439	Intel said that last week a customer discovered two flaws in its 80486 microprocessor chip 's `` floating-point unit '' , a set of circuits that do certain calculations .	do	that	nsubj
16289	An undistinguished college student who dabbled in zoology until he concluded that he could n't stand cutting up frogs , Mr. Corry wanted to work for a big company `` that could do big things . ''	do	that	nsubj
26743	He takes issue with projections that do n't factor in students ' own contribution , which reduces most parents ' burden substantially .	do	that	nsubj
34297	But a secondary agenda among officials in the City of Angels was to learn about the disaster-contingency plans that work and those that do n't .	do	that	nsubj
2511	If you can do that and at the same time send a message that supports your business , that 's brilliant . ''	do	that	dobj
3288	But , by allowing BT Securities Inc. to handle private placements , the Fed boosted the volume of new types of underwriting that the unit can do .	do	that	dobj
3987	`` They wo n't do that very often today at all .	do	that	dobj
4226	Do you think the British know something that we do n't ?	do	that	dobj
4572	Toyota Motor Corp. 's sales offices in Japan have one-tenth the computers per employee that its own U.S. offices do ; over the next five years , it is aiming for rough parity .	do	that	dobj
5424	Because the carrier is still pledging to do that , some committee members successfully argued that there 's little reason yet to explore a different plan , according to one person familiar with the creditors ' position .	do	that	dobj
8536	The stars do that themselves . )	do	that	dobj
10441	He 's rich , famous and intelligent , and has the time to do something that not even the federal government will do .	do	that	dobj
10716	`` What a good feeling it would be for me to do that , '' he says he thought .	do	that	dobj
11014	To do that , they must think in terms of sheetrock by the square foot , carpeting by the square yard , wallpaper by the roll , molding by the linear foot .	do	that	dobj
11459	`` You can do that but you 're taking a risk .	do	that	dobj
11748	When you do that you wipe out the criminal incentives , including , I might say , the incentive that the drug pushers have to go around and get kids addicted , so that they create a market for themselves .	do	that	dobj
18518	Sharing a character with other advertisers is n't a way to do that . ''	do	that	dobj
18731	SCI TV , which expects to release a plan to restructure $ 1.3 billion of debt in the next day or so , is n't just another LBO that went bad after piling on debt -- though it did do that .	do	that	dobj
19808	A shadow jury is a way to do that in a more systematic and organized way . ''	do	that	dobj
20076	In such positions , he explained , `` you have to create something new , and the computer is n't able to do that right now . ''	do	that	dobj
24825	Sitco had customarily tapped the Japanese bond market for funds , but it ca n't do that any longer .	do	that	dobj
28165	When interest rates have dropped , it makes sense for corporations to do just that ; they then save on interest costs .	do	that	dobj
34373	`` We would have to go outside to banks to get the money and I am not ready to do that , '' he said .	do	that	dobj
38606	Though the agency could remove Mr. Paul , it has no current intention to do that .	do	that	dobj
11528	`` We are dismayed , but there 's nothing we can do about it now , '' said Stanley Grayson , New York City deputy mayor for finance and economic development .	do	it	nmod
14027	Jack Ellis , a U.S. postal inspector in New York , says the Postal Service 's only job is to deliver the mail to the mail room ; once it gets there , a company can do with it what it wishes .	do	it	nmod
14426	`` The impression I 've got is they 'd love to do away with it { program trading } , but they { the exchange } ca n't do it , '' he said .	do	it	nmod
24060	Furthermore , the regulatory maneuvering behind First Interstate 's loss suggests regulators have concluded that lenders ' reserves are far too low to absorb their future Arizona losses and are forcing bankers to do something about it .	do	it	nmod
28370	The established charities are bothered by this but say they can do little about it .	do	it	nmod
34655	And sooner or later , we have to do something about it . ''	do	it	nmod
36543	Program trading is `` benefiting a few to the detriment of many and I wish someone would do something about it , '' he complained .	do	it	nmod
1888	We think it is n't such a great burden , that it carries no stigma , and we are prepared to do it . ''	do	it	dobj
6105	`` They will do it every chance they get , '' said one program-trading executive .	do	it	dobj
6927	`` They had to do it . ''	do	it	dobj
9431	The next time expansion plans are mentioned at the old company and somebody says , `` Aw heck , guys , nobody can do it like Japan or South Korea , '' I wish you would butt in and say , `` Hold it , fellas , why do n't we compare prices and use our own little Third World country .	do	it	dobj
10710	And when Mr. Engelken asked him why he took time off from work for somebody he did n't even know , Bobby Thomson replied : `` You know , Albert , if you have the chance in life to make somebody this happy , you have an obligation to do it . ''	do	it	dobj
11075	The FCC `` did n't say I could n't do it again , '' he said .	do	it	dobj
12886	If there is no law against it , do it .	do	it	dobj
14426	`` The impression I 've got is they 'd love to do away with it { program trading } , but they { the exchange } ca n't do it , '' he said .	do	it	dobj
17972	Peter Gebhard , the company 's owner , says spending on regulatory paper work and the people to do it -- mostly to comply with federal , state and local environmental laws -- will rise almost 30 % this year to $ 100,000 .	do	it	dobj
17982	But the ever-changing laws are usually so complicated and confusing that `` you need professionals to help you ; you ca n't do it yourself , '' he adds .	do	it	dobj
18615	It would make sense for somebody to do it .	do	it	dobj
22559	`` I do it innately and pathologically , and while it may occasionally get me into trouble , it 's also gotten me access to parties and society , '' he says .	do	it	dobj
22584	And some even do it with malice aforethought .	do	it	dobj
24522	`` I guess we 'll reluctantly go ahead and do it , vote for Dinkins , '' says Richard Wade , a politically active professor who supported Richard Ravitch , an also-ran in the Democratic primary .	do	it	dobj
24562	`` I was always going to do it tomorrow , '' he explained at the time .	do	it	dobj
26745	`` The situation you want to avoid is having somebody not save anything and hope they 'll be able to do it out of current income , '' he says .	do	it	dobj
27780	Nelson Bunker Hunt is considering it , although his attorney says he wo n't do it if the proposal jeopardizes a tentative settlement he has reached with the Internal Revenue Service , which claims the brothers owe $ 1 billion in back taxes and is by far the biggest creditor in both cases .	do	it	dobj
28857	Even rank amateurs can do it if they spend a few thousand dollars for a commercially available microwave receiver with amplifier and a VCR recorder .	do	it	dobj
30265	`` If there 's any way you can do it , you ought to go to Idaho and go fishing for a while . ''	do	it	dobj
30301	U.S. diplomacy has done it before , and it will likely do it again .	do	it	dobj
32780	Mr. Maynard 's forces finally defeated the measure , though it took a vote on the floor of the House of Representatives to do it .	do	it	dobj
35446	If human beings ca n't cut federal spending honestly -- and they ca n't -- let the computers do it .	do	it	dobj
35933	If those who have the money do n't get involved with the museums and the charities , then City Hall will do it , badly .	do	it	dobj
37104	`` The intervention has been friendly , meaning that they really did n't have to do it , '' said Maria Fiorini Ramirez , money-market economist at Drexel Burnham Lambert Inc .	do	it	dobj
37402	You hate to do it because he 's your father . ''	do	it	dobj
38697	`` They went up 51 % last year , and they 'll do it again this year , '' he declares .	do	it	dobj
38726	`` I tried to steal the picture -- to buy it attractively -- and { Sotheby 's } would n't do it .	do	it	dobj
39496	They also insist that touching is a basic need , as powerful as the need for food or sleep , and that the office is as good a place as any to do it .	do	it	dobj
789	The CIA told him it does not do domestic counterespionage .	do	it	nsubj
3137	Eight companies submitted bids , but Fujitsu won the contract by essentially saying it would do the job for free .	do	it	nsubj
7730	As we queasily start The search for replacements , we know The new one we purchase in hopes it will do , Despite every wonder that 's stated , Means more speed , more graphics , more memory , too , But also more quickly out - dated !	do	it	nsubj
9708	If the contract is as successful as some expect , it may do much to restore confidence in futures trading in Hong Kong .	do	it	nsubj
10450	`` I believe it will do more damage than good because it will legitimize people like Daniel Ortega , '' says Curtin Windsor , who served as U.S. ambassador to Costa Rica during the Reagan administration .	do	it	nsubj
14414	On Tuesday afternoon , Kemper told Bear , Stearns & Co. , General Electric Co. 's Kidder , Peabody & Co. unit , Morgan Stanley and Oppenheimer & Co. that it will no longer do business with them because of their commitment to index arbitrage , officials inside and outside these firms confirmed .	do	it	nsubj
14415	Kemper officials declined to identify the firms but acknowledged a long-simmering dispute with four securities firms and said the list of brokers it wo n't do business with may be lengthened in the months ahead .	do	it	nsubj
18731	SCI TV , which expects to release a plan to restructure $ 1.3 billion of debt in the next day or so , is n't just another LBO that went bad after piling on debt -- though it did do that .	do	it	nsubj
24825	Sitco had customarily tapped the Japanese bond market for funds , but it ca n't do that any longer .	do	it	nsubj
30301	U.S. diplomacy has done it before , and it will likely do it again .	do	it	nsubj
35715	Next wo n't comment on when it will do the same , but is believed to have a color model under development .	do	it	nsubj
36901	`` The mountain bike feels as comfortable as the ` paperboy ' bike you had as a kid , but it can do so much more , '' he says .	do	it	nsubj
16621	Its government still wants to sit in the driver 's seat , set the speed , step on the gas , apply the brakes and steer , with 120 million people in the back seat .	seat	back	amod
23994	In addition , earnings growth took a back seat to cash flow , restructuring and takeover potential , and breakup value as the preferred stock-picking standards for much of the year .	seat	back	amod
27487	When it comes to buying and selling shares , Westridge Capital Management Inc. takes a back seat to no one .	seat	back	amod
27213	That way , they can be home in time for work Sunday .	home	way	nsubj
10718	`` On the way home , '' his notes recall , `` it took concentrated effort to keep that car pointed south .	home	way	compound
22519	`` But we think the risks are there for things getting a lot worse .	getting	worse	dobj
31447	This time , it just got stronger and then the building started shaking violently up and down as though it were a child 's toy block that was being tossed .	got	time	nmod:tmod
6936	They added that `` all of us ( Cocom members ) look at the changes in Hungary and Poland in a positive way , but a question of this scope deserves further discussion and study . ''	look	that	mark
14351	Still , local builders are eager to tell the world that most of San Francisco does n't look like the TV images of destruction .	look	that	mark
33082	From the history of capitalism we can take it as a sound bet that if it takes only 43 cents to buy a dollar 's worth of a firm 's capital stock , an alert entrepreneur wo n't look the other way .	look	that	mark
34133	Commodore said that its announcement is based on preliminary information and that the situation could look different by the time final results are announced early next month .	look	that	mark
16702	Huge machines that look as though they came from the Star Wars desert-battle scene lumber among the dunes .	look	that	nsubj
24196	Non-lawyers will be added to the inquiry panels that look into allegations of misconduct .	look	that	nsubj
29858	`` Putting it all together , we have a negative scenario that does n't look like it will improve overnight , '' he said .	look	that	nsubj
38815	With flat corporate profits on the horizon for 1990 , money managers say price-earnings multiples that look cheap today might go on being cheap for a long time .	look	that	nsubj
28674	Mr. Guber and Mr. Peters say they got a look at the books and balked at the price .	got	look	dobj
33247	`` The owners of the company got a look at the potential risks in this business , and after Monday they felt they did n't want to be exposed any more , '' he said .	got	look	dobj
29883	For now , says Laurence Drivon , president-elect of the 6,000-member California Trial Lawyers Association , `` the last thing we really need to worry about is whether anybody is going to get sued , or whether they have liability or not .	going	have	conj
7841	In fact , the administration and the Fed have been going out of their way in the past two weeks to dispel any impression that they are at odds , fearing stories about an administration-Fed split added to the stock market 's jitters .	going	have	aux
13860	Moreover , she proclaimed that `` landscape architects have been going wrong for the last 20 years '' in the design of open space .	going	have	aux
33518	But those dollars have been going into such `` safe '' products as money market funds , which do n't generate much in the way of commissions for the brokerage firms .	going	have	aux
17253	And we certainly do not believe that Mr. Gorbachev or any of his emissaries yet deserve to have the West take their word for it .	have	take	ccomp
34265	He added that details of the recapitalization still have to be worked out , but that Pathe will take 50 % of Odeon , Rome film producer Bruno Lucisano will take 10 % and the remaining 16.66 % , currently owned by Sasea , will eventually be sold to other investors .	have	take	conj
3794	They say they now get three or four `` legitimate '' calls a week from people harried by haunts .	say	get	ccomp
10497	They always say to get a degree first , but they do n't allow us time or to skip practice to study for a test .	say	get	ccomp
34105	However , with airline stocks cratering , he might not get a very good price for his shares , traders say .	say	get	ccomp
36086	For instance , he suggests that salespeople making telephone calls should say to themselves : `` All I want to do today is get 50 rejections . ''	say	get	ccomp
20426	If we wish to be serious about American education , we know exactly what to do -- and , just as important , what not to do .	know	do	dep
29978	`` Some people flat out did n't know what to do , '' says Robert G. Lee , vice president for emergency planning and corporate security at Great Western .	know	do	ccomp
30336	As the ad 's tone implies , the Texas spirit is pretty xenophobic these days , and Lone Star is n't alone in trying to take advantage of that .	trying	is	cop
10090	`` I want to add one more truck , '' Mr. Huber says .	says	want	dep
11047	`` And you did n't want me to buy earthquake insurance , '' says Mrs. Hammack , reaching across the table and gently tapping his hand .	says	want	dep
9443	Then maybe I could stay home and have seven children and watch Oprah Winfrey , like Beulah in the article , instead of having one child and working constantly just to stay above water , like so many families in this country .	stay	home	advmod
29972	The Palo Alto , Calif. , computer maker scrambled to set up a special phone line to tell manufacturing and support staff to stay home Wednesday .	stay	home	advmod
32700	Intel Corp. , Advanced Micro Devices Inc. and National Semiconductor Corp. were all up and running yesterday , though many workers were forced to stay home because of damaged roadways ; others elected to take the day off .	stay	home	dobj
7754	But separate reports from Joshua Weiner and Denise Spence of the Brookings Institution and Korbin Liu of the Urban Institute find that `` a surprisingly small proportion '' -- only about 10 % -- of residents start out as private payers but `` spend down '' to Medicaid levels in a single nursing home stay before they die or are discharged .	stay	home	compound
28314	But healthy skepticism vanishes when they are solicited by an organized charity to help fight cancer , famine , child abuse , or what have you .	have	you	dep
1673	There is no way to get an ambulance in quickly to move him to a hospital .	get	in	advmod
10145	At El Monte Travel Center in El Monte , Calif. , customers now can get in only through a buzzer and lock system .	get	in	advmod
25230	`` They want a lobster trap -- once you get in , you ca n't get out , '' he said .	get	in	advmod
26381	It 's like saying , `` get me in now '' or `` get me out now . ''	get	in	advmod
140	The researchers also pulled off a second genetic engineering trick in order to get male-sterile plants in large enough numbers to produce a commercial hybrid seed crop .	get	in	mark
22761	`` Kodak understands HDTV is where everybody is going , '' says RIT 's Mr. Spaull .	going	where	advmod
33395	`` We 're getting to the point where we are going to have to meet '' with him , one Ford official said yesterday .	going	where	advmod
37693	`` We are in one of those phases where you are going to get a lot of volatile expiration action , '' said Donald Selkin , head of stock-index research at Prudential-Bache Securities .	going	where	advmod
10498	They just want to get their job done at any cost to the athlete '' .	get	done	dep
14296	`` I think the current plan is sufficiently flawed in a sufficient number of bondholders ' eyes that substantial revisions will be required to get it done , '' says analyst Craig Davis of R.D. Smith & Co. here .	get	done	dep
15714	`` If the show ai n't a killer , they 're gone . ''	gone	they	nsubjpass
22953	But this time , China faces a more difficult battle because of economic forces that have come into play since the Tiananmen Square killings June 4 .	come	that	nsubj
32801	He 's put a fresh spin on material that could come off terribly cliched ; for example , the way Susie wows an audience the first time she sings with the Baker Boys .	come	that	nsubj
10284	`` It would be surprising if they did n't come to Frankfurt in time for 1992 , and they bring an interesting tradition .	come	time	nmod
14713	She also notes that even if the pilots accept a minority stake now , they still could come back at a later time and try to take control .	come	time	nmod
15224	From a financial standpoint , the boom could n't come at a better time .	come	time	nmod
16365	The new accusations come at a delicate time in U.S. efforts to bring about talks between Israel and Palestinian representatives .	come	time	nmod
688	The Senate will probably vote not long afterward .	long	not	neg
10571	Typical is Ente Nazionale Idrocarburi , Italy 's state-owned energy company , which not long ago acquired through its AGIP oil subsidiary a 5 % share in the consortium accounting for half of Nigeria 's oil output .	long	not	neg
256	He no longer crowds the plate .	longer	no	neg
999	Most of the allegations no longer pending were ethics charges withdrawn by state prosecutors as part of a pre-trial agreement .	longer	no	neg
1442	Because Mr. Marcos died Sept. 28 , the privilege can no longer apply , the judge said .	longer	no	neg
2558	Shearson Lehman Hutton gave small investors some welcome news by announcing that it would no longer handle index-arbitrage-related program trades for its accounts .	longer	no	neg
2638	`` The upside was in the intangible real estate ... which is no longer an intangible . ''	longer	no	neg
2948	For example , in a special meeting Monday with Mr. Phelan , senior officials of some of the Big Board 's 49 stock specialist firms complained that the exchange is no longer representing their interests .	longer	no	neg
4700	Merrill 's move is one of the most sweeping program-trading pullbacks of recent days , because the big securities firm will no longer execute stock-index arbitrage trades for customers .	longer	no	neg
5078	But if the genes are damaged -- perhaps by radiation , a chemical or through a chance accident in cell division -- their growth-suppressing proteins no longer work , and cells normally under control turn malignant .	longer	no	neg
5435	Such a change meant the reorganization plan the creditors had agreed on was no longer valid , and the two sides had to begin negotiating again .	longer	no	neg
6044	With interest in emigration and investment abroad soaring since June 4 , that assumption no longer seems so safe .	longer	no	neg
6067	Under the current circumstances , he says , their scenario no longer seems unrealistic .	longer	no	neg
6123	Last Tuesday , Kemper Corp. 's Kemper Financial Services Inc. unit said it would no longer trade with firms committed to stock-index arbitrage , including the three that later suspended stock-index arbitrage trading on Friday .	longer	no	neg
6236	But with sales growth sluggish and other men 's stores putting on the heat , the venerable retailer can no longer afford such a smug attitude .	longer	no	neg
6258	`` Brooks Brothers no longer has a lock on the { Ivy League } customer who is status-conscious about his clothes , '' says Charlie Davidson , president of the Andover Shop , a traditional men 's store in Cambridge , Mass .	longer	no	neg
7192	The newspaper quoted KGB chairman Vladimir A. Kryuchkov as saying the definition of anti-Soviet crimes had narrowed , the laws had changed and people no longer have to fear a simple slip of the tongue .	longer	no	neg
8572	Says she : `` Once you add dramatizations , it 's no longer news , it 's drama , and that has no place on a network news broadcast ... .	longer	no	neg
8911	Mr. Conway is no longer at the exchange .	longer	no	neg
9414	And when they were no longer needed , they were turned loose unprepared to build lives of their own .	longer	no	neg
9690	Dataproducts had sought a buyer for several months , but it is now in the midst of a restructuring plan and management says the company is no longer for sale .	longer	no	neg
10258	The new bacteria recipients of the genes began producing pertussis toxin which , because of the mutant virulence gene , was no longer toxic .	longer	no	neg
10428	Mr. Redford no longer stands out as an extremist .	longer	no	neg
10491	First , the sport you play is no longer a game -- it becomes a job .	longer	no	neg
11513	They could no longer be classified as what Columbia regarded them , namely long-term investments .	longer	no	neg
11945	Now , she says , `` it 's no longer an issue . ''	longer	no	neg
12257	He said Chrysler `` is no longer sure '' of its forecast for industry car and truck sales of 14.2 million in the 1990 model year .	longer	no	neg
12659	Mr. Schwarz 's great-grandfather founded the New York toy store F.A.O. Schwarz , but his family no longer has ties to the company .	longer	no	neg
12866	Hungary is no longer a `` Socialist Peoples '' republic , the Communist Party no longer has automatic delegates in the U.S.S.R. 's Congress of Peoples Deputies and Egon Krenz was not backed unanimously by his fellow party functionaries when he took over as East Germany 's new maximum leader .	longer	no	neg
12866	Hungary is no longer a `` Socialist Peoples '' republic , the Communist Party no longer has automatic delegates in the U.S.S.R. 's Congress of Peoples Deputies and Egon Krenz was not backed unanimously by his fellow party functionaries when he took over as East Germany 's new maximum leader .	longer	no	neg
12982	Lawrence Perlman , Control Data 's president and chief operating officer , said the maintenance business no longer fits into the company 's `` strategy to be a data solutions company . ''	longer	no	neg
13727	He succeeds Roger Kimmel , who resigned last week saying his participation in evaluating the company 's role in buying MGM/UA Communications Co. was no longer necessary .	longer	no	neg
14414	On Tuesday afternoon , Kemper told Bear , Stearns & Co. , General Electric Co. 's Kidder , Peabody & Co. unit , Morgan Stanley and Oppenheimer & Co. that it will no longer do business with them because of their commitment to index arbitrage , officials inside and outside these firms confirmed .	longer	no	neg
14509	This is no longer true because of Campeau 's massive debt load .	longer	no	neg
14581	Sales dropped to $ 441.1 million from $ 820.4 million , because the company no longer consolidates its Eastern Steel division , which is now a joint venture with Kawasaki Steel Corp .	longer	no	neg
15562	`` She can no longer be trusted to behave in a civilised -- that is unflaky -- fashion when abroad . ''	longer	no	neg
16651	All of a sudden , prices were no longer in denominations of 100 or 200 .	longer	no	neg
16914	`` When the chain stores took over , there was no longer a connection between grower and consumer .	longer	no	neg
18096	Lion Nathan and PepsiCola Australia , a unit of PepsiCo Inc. of the U.S. , did n't say why Cadbury Schweppes will no longer hold the franchise .	longer	no	neg
18102	In response to questions after the annual meeting , Mr. Miller said the company is no longer looking for an equity investor .	longer	no	neg
18552	Mr. Bond blamed rising Australian interest rates and the acquisition of Bell Group `` with its very high levels of shortterm debt '' for producing a condition `` that was no longer sustainable .	longer	no	neg
19719	Within the same nine months , News Corp. closed down In Fashion , a once-promising young woman 's fashion magazine , Drake Publications Inc. has folded the long-troubled Venture magazine , and Lang Communications has announced Ms. magazine , after 17 years , will no longer carry advertising as of January .	longer	no	neg
19726	`` Magazines can no longer be considered institutions , '' said James Autry , president of Meredith Corp. 's magazine group .	longer	no	neg
19989	For instance , franchisers no longer must pre-register sales to aspiring franchisees who qualify as `` sophisticated purchasers . ''	longer	no	neg
21110	Michael Eskridge , president of CNBC , said that although there will be a studio audience , viewers will no longer have to endure the shouting of `` Mort ! Mort ! Mort ! ''	longer	no	neg
22487	He said Drexel -- the leading underwriter of high-risk junk bonds -- could no longer afford to sell any junk offerings if they might later become troubled because Drexel risked losing its highly lucrative junk franchise .	longer	no	neg
23734	Libya 's previous conditions are no longer considered a problem , although the United Arab Emirates is still an issue .	longer	no	neg
23936	Many of these programs no longer exist , or have been severely cut back .	longer	no	neg
25271	The memo also chastises the agency for the timing of its announcement Thursday that it would no longer handle the $ 5 million to $ 6 million account .	longer	no	neg
27499	Because index-fund managers are no longer satisfied with merely being average , they have developed `` enhanced '' indexing strategies that are intended to outperform the market as much as three percentage points .	longer	no	neg
